,_id,x,y,z
258,1,13140.0,428.0,-9904.0
259,1,13116.0,476.0,-9844.0
260,1,13180.0,356.0,-9840.0
261,1,13092.0,336.0,-9772.0
262,1,13228.0,308.0,-9888.0
263,1,13184.0,304.0,-9900.0
264,1,13052.0,268.0,-9860.0
265,1,13112.0,272.0,-9788.0
266,1,13156.0,268.0,-9844.0
267,1,13232.0,244.0,-9972.0
268,1,13124.0,280.0,-9828.0
269,1,13156.0,376.0,-9960.0
270,1,13224.0,316.0,-9944.0
271,1,13192.0,308.0,-9824.0
272,1,13152.0,348.0,-9928.0
273,1,13176.0,312.0,-9800.0
274,1,13144.0,428.0,-9972.0
275,1,13108.0,356.0,-9996.0
276,1,13052.0,376.0,-9904.0
277,1,13052.0,332.0,-9928.0
278,1,13100.0,352.0,-10012.0
279,1,13056.0,272.0,-9892.0
280,1,13200.0,160.0,-9864.0
281,1,13320.0,168.0,-9864.0
282,1,13248.0,228.0,-9880.0
283,1,13124.0,192.0,-9984.0
284,1,13112.0,260.0,-9912.0
285,1,13116.0,268.0,-10028.0
286,1,13084.0,180.0,-10000.0
287,1,13040.0,280.0,-9992.0
288,1,13152.0,268.0,-9932.0
289,1,13204.0,300.0,-9896.0
290,1,13128.0,292.0,-9924.0
291,1,13060.0,316.0,-9972.0
292,1,13128.0,224.0,-9936.0
293,1,13096.0,260.0,-9912.0
294,1,13132.0,220.0,-10032.0
295,1,12980.0,120.0,-9988.0
296,1,13100.0,216.0,-9956.0
297,1,12996.0,160.0,-10080.0
298,1,13064.0,204.0,-10040.0
299,1,13012.0,208.0,-10124.0
300,1,12940.0,292.0,-10104.0
301,1,12948.0,300.0,-10144.0
302,1,13052.0,236.0,-10076.0
303,1,13032.0,268.0,-10040.0
304,1,13068.0,280.0,-9924.0
305,1,13124.0,248.0,-9964.0
306,1,13152.0,236.0,-9872.0
307,1,13060.0,236.0,-9948.0
308,1,13092.0,320.0,-10004.0
309,1,13084.0,288.0,-10100.0
310,1,12972.0,240.0,-10140.0
311,1,12932.0,124.0,-10120.0
312,1,13056.0,172.0,-10084.0
313,1,13068.0,196.0,-10016.0
314,1,13156.0,184.0,-9952.0
315,1,13036.0,140.0,-10008.0
316,1,13084.0,92.0,-9952.0
317,1,13164.0,160.0,-9820.0
318,1,13056.0,200.0,-9868.0
319,1,13140.0,116.0,-9964.0
320,1,13160.0,56.0,-9976.0
321,1,13084.0,236.0,-9896.0
322,1,13096.0,184.0,-9872.0
323,1,13164.0,88.0,-9920.0
324,1,13164.0,132.0,-9936.0
325,1,13020.0,148.0,-10036.0
326,1,12936.0,216.0,-10004.0
327,1,13220.0,132.0,-9964.0
328,1,13112.0,136.0,-9984.0
329,1,13052.0,256.0,-9968.0
330,1,13112.0,252.0,-10020.0
331,1,13168.0,204.0,-9940.0
332,1,13092.0,212.0,-10116.0
333,1,13088.0,256.0,-9976.0
334,1,13064.0,288.0,-9968.0
335,1,13020.0,188.0,-10060.0
336,1,13120.0,260.0,-9984.0
337,1,13064.0,236.0,-10032.0
338,1,13156.0,296.0,-10016.0
339,1,13136.0,300.0,-9908.0
340,1,13084.0,196.0,-9936.0
341,1,13044.0,316.0,-9896.0
342,1,13072.0,336.0,-9980.0
343,1,13124.0,356.0,-9864.0
344,1,13264.0,328.0,-9764.0
345,1,13320.0,256.0,-9776.0
346,1,13320.0,336.0,-9852.0
347,1,13232.0,344.0,-9832.0
348,1,13236.0,332.0,-9796.0
349,1,13148.0,244.0,-9860.0
350,1,13120.0,320.0,-9936.0
351,1,13060.0,380.0,-9960.0
352,1,13028.0,348.0,-10048.0
353,1,13128.0,232.0,-9944.0
354,1,12916.0,336.0,-10104.0
355,1,12836.0,276.0,-10188.0
356,1,13068.0,220.0,-10024.0
357,1,13048.0,264.0,-10040.0
358,1,12908.0,324.0,-10120.0
359,1,12936.0,244.0,-10096.0
360,1,12956.0,128.0,-10120.0
361,1,12864.0,104.0,-10260.0
362,1,12780.0,124.0,-10208.0
363,1,13008.0,148.0,-10096.0
364,1,12968.0,136.0,-10096.0
365,1,13044.0,176.0,-10024.0
366,1,13080.0,68.0,-9952.0
367,1,13216.0,132.0,-9996.0
368,1,13144.0,288.0,-10000.0
369,1,13036.0,264.0,-9976.0
370,1,13088.0,264.0,-9948.0
371,1,13032.0,352.0,-9872.0
372,1,13116.0,448.0,-9992.0
373,1,13080.0,468.0,-10100.0
374,1,13136.0,364.0,-10036.0
375,1,13096.0,396.0,-10076.0
376,1,13136.0,444.0,-9996.0
377,1,13060.0,480.0,-9960.0
378,1,13124.0,436.0,-9916.0
379,1,13232.0,560.0,-9932.0
380,1,13068.0,664.0,-9876.0
381,1,13112.0,652.0,-9912.0
382,1,13188.0,700.0,-9972.0
383,1,13224.0,744.0,-9904.0
384,1,13104.0,768.0,-9960.0
385,1,13092.0,792.0,-10096.0
386,1,13100.0,824.0,-10056.0
387,1,13208.0,676.0,-9940.0
388,1,13216.0,748.0,-9776.0
389,1,13380.0,528.0,-9880.0
390,1,13264.0,584.0,-9772.0
391,1,13264.0,556.0,-9800.0
392,1,13228.0,564.0,-9756.0
393,1,13200.0,472.0,-9844.0
394,1,13260.0,524.0,-9812.0
395,1,13292.0,496.0,-9664.0
396,1,13176.0,432.0,-9740.0
397,1,13216.0,420.0,-9936.0
398,1,13180.0,384.0,-9864.0
399,1,13120.0,360.0,-9948.0
400,1,13112.0,336.0,-10024.0
401,1,13072.0,288.0,-10020.0
402,1,13032.0,196.0,-10064.0
403,1,12980.0,252.0,-9948.0
404,1,13024.0,236.0,-9920.0
405,1,13088.0,216.0,-9972.0
406,1,13164.0,252.0,-9940.0
407,1,13116.0,288.0,-9740.0
408,1,13232.0,184.0,-9732.0
409,1,13224.0,96.0,-9796.0
410,1,13292.0,80.0,-9760.0
411,1,13092.0,336.0,-9940.0
412,1,13104.0,400.0,-9936.0
413,1,13220.0,328.0,-9912.0
414,1,13160.0,332.0,-9928.0
415,1,13200.0,472.0,-10048.0
416,1,13008.0,404.0,-10028.0
417,1,12980.0,500.0,-10032.0
418,1,13096.0,412.0,-9912.0
419,1,13152.0,476.0,-9864.0
420,1,13232.0,528.0,-9912.0
421,1,13256.0,556.0,-9728.0
422,1,13208.0,528.0,-9840.0
423,1,13160.0,580.0,-9868.0
424,1,13076.0,612.0,-10016.0
425,1,13048.0,628.0,-9856.0
426,1,13020.0,620.0,-9916.0
427,1,13240.0,696.0,-9960.0
428,1,13228.0,736.0,-9820.0
429,1,13108.0,716.0,-9820.0
430,1,13244.0,572.0,-9824.0
431,1,13320.0,548.0,-9860.0
432,1,13208.0,520.0,-9872.0
433,1,13224.0,388.0,-9808.0
434,1,13048.0,324.0,-9916.0
435,1,13100.0,328.0,-9980.0
436,1,12960.0,272.0,-10100.0
437,1,12928.0,264.0,-10108.0
438,1,12972.0,312.0,-10096.0
439,1,13012.0,212.0,-10124.0
440,1,13044.0,244.0,-10168.0
441,1,13004.0,352.0,-10120.0
442,1,13036.0,228.0,-10068.0
443,1,13100.0,200.0,-9988.0
444,1,13172.0,200.0,-9996.0
445,1,13032.0,180.0,-10032.0
446,1,12992.0,280.0,-10088.0
447,1,12972.0,292.0,-10080.0
448,1,13032.0,180.0,-10144.0
449,1,13008.0,208.0,-10056.0
450,1,13148.0,188.0,-9968.0
451,1,13076.0,332.0,-9940.0
452,1,12988.0,396.0,-9932.0
453,1,13148.0,380.0,-9968.0
454,1,13136.0,396.0,-9960.0
455,1,12980.0,376.0,-10200.0
456,1,13012.0,380.0,-10056.0
457,1,13040.0,440.0,-9932.0
458,1,13144.0,440.0,-9984.0
459,1,13108.0,448.0,-10012.0
460,1,13108.0,492.0,-9932.0
461,1,13016.0,656.0,-10016.0
462,1,13184.0,544.0,-10004.0
463,1,13232.0,540.0,-9912.0
464,1,13104.0,624.0,-9964.0
465,1,13184.0,564.0,-9920.0
466,1,13080.0,528.0,-9932.0
467,1,13116.0,560.0,-9984.0
468,1,13116.0,504.0,-9828.0
469,1,13224.0,488.0,-9840.0
470,1,13224.0,368.0,-9760.0
471,1,13144.0,552.0,-9980.0
472,1,13160.0,444.0,-9872.0
473,1,13100.0,396.0,-9880.0
474,1,13092.0,540.0,-10016.0
475,1,13132.0,376.0,-9928.0
476,1,13096.0,464.0,-10064.0
477,1,13144.0,400.0,-9820.0
478,1,13056.0,244.0,-9940.0
479,1,13056.0,368.0,-9948.0
480,1,13160.0,360.0,-9952.0
481,1,13116.0,404.0,-9872.0
482,1,13172.0,480.0,-9944.0
483,1,13088.0,540.0,-9900.0
484,1,13044.0,484.0,-10068.0
485,1,12988.0,552.0,-10000.0
486,1,13056.0,516.0,-9948.0
487,1,13072.0,528.0,-9988.0
488,1,13056.0,532.0,-10048.0
489,1,13124.0,572.0,-9984.0
490,1,13104.0,404.0,-9960.0
491,1,12932.0,500.0,-10080.0
492,1,12876.0,524.0,-10068.0
493,1,13024.0,432.0,-10016.0
494,1,13020.0,408.0,-10076.0
495,1,13008.0,536.0,-9968.0
496,1,13040.0,492.0,-10032.0
497,1,12948.0,384.0,-10120.0
498,1,13012.0,384.0,-10052.0
499,1,13100.0,360.0,-9988.0
500,1,13088.0,352.0,-10012.0
501,1,12920.0,288.0,-10052.0
502,1,13016.0,420.0,-10088.0
503,1,13024.0,444.0,-10100.0
504,1,13112.0,484.0,-9916.0
505,1,13148.0,480.0,-9848.0
506,1,13208.0,500.0,-9948.0
507,1,13144.0,512.0,-9960.0
508,1,13116.0,544.0,-9928.0
509,1,13072.0,568.0,-9932.0
510,1,13056.0,612.0,-9924.0
511,1,13172.0,576.0,-9936.0
512,1,13028.0,580.0,-9920.0
513,1,12920.0,596.0,-10188.0
514,1,13068.0,612.0,-9968.0
515,1,13040.0,604.0,-9960.0
516,1,12992.0,588.0,-10032.0
517,1,13096.0,660.0,-9976.0
518,1,13192.0,596.0,-9904.0
519,1,13100.0,576.0,-9952.0
520,1,13140.0,548.0,-9964.0
521,1,13192.0,544.0,-10004.0
522,1,13132.0,592.0,-9944.0
523,1,12992.0,448.0,-10152.0
524,1,12888.0,396.0,-10208.0
525,1,12876.0,384.0,-10152.0
526,1,12948.0,392.0,-10160.0
527,1,13096.0,380.0,-10060.0
528,1,13200.0,440.0,-9900.0
529,1,13228.0,336.0,-9944.0
530,1,13168.0,320.0,-9924.0
531,1,13128.0,464.0,-9968.0
532,1,13100.0,392.0,-10004.0
533,1,13064.0,316.0,-10056.0
534,1,13036.0,244.0,-9944.0
535,1,13060.0,300.0,-10076.0
536,1,13040.0,364.0,-10084.0
537,1,13076.0,316.0,-10104.0
538,1,13028.0,268.0,-9964.0
539,1,13012.0,312.0,-10144.0
540,1,13060.0,436.0,-10032.0
541,1,13032.0,528.0,-9996.0
542,1,13056.0,488.0,-10048.0
543,1,13036.0,512.0,-10208.0
544,1,12840.0,600.0,-10244.0
545,1,12908.0,628.0,-10088.0
546,1,13008.0,704.0,-10072.0
547,1,12908.0,716.0,-10172.0
548,1,12920.0,700.0,-10144.0
549,1,12960.0,724.0,-10084.0
550,1,13012.0,700.0,-10080.0
551,1,13148.0,636.0,-10024.0
552,1,13100.0,668.0,-9964.0
553,1,13068.0,536.0,-9896.0
554,1,13172.0,508.0,-9856.0
555,1,13152.0,536.0,-9840.0
556,1,13116.0,412.0,-10176.0
557,1,13028.0,428.0,-10064.0
558,1,12984.0,368.0,-10180.0
559,1,12908.0,424.0,-10220.0
560,1,12848.0,436.0,-10352.0
561,1,12980.0,520.0,-10180.0
562,1,12948.0,484.0,-10088.0
563,1,13048.0,376.0,-10060.0
564,1,13060.0,308.0,-10024.0
565,1,13116.0,436.0,-9928.0
566,1,13164.0,480.0,-10056.0
567,1,13000.0,512.0,-10028.0
568,1,13028.0,436.0,-10092.0
569,1,12948.0,376.0,-10080.0
570,1,12936.0,408.0,-10008.0
571,1,12936.0,420.0,-10096.0
572,1,13044.0,416.0,-10124.0
573,1,13068.0,432.0,-9916.0
574,1,13060.0,428.0,-10020.0
575,1,13136.0,444.0,-10060.0
576,1,13112.0,456.0,-10040.0
577,1,13172.0,540.0,-9964.0
578,1,13080.0,564.0,-9972.0
579,1,12976.0,560.0,-10104.0
580,1,12936.0,560.0,-10064.0
581,1,12972.0,484.0,-10072.0
582,1,13020.0,480.0,-10128.0
583,1,12976.0,476.0,-10036.0
584,1,13012.0,532.0,-10004.0
585,1,13100.0,488.0,-9904.0
586,1,13312.0,500.0,-9820.0
587,1,13196.0,512.0,-10016.0
588,1,12972.0,492.0,-10116.0
589,1,13056.0,304.0,-10100.0
590,1,13084.0,372.0,-10024.0
591,1,13088.0,388.0,-9932.0
592,1,13060.0,468.0,-10000.0
593,1,13108.0,432.0,-9916.0
594,1,13108.0,364.0,-9980.0
595,1,13152.0,432.0,-9932.0
596,1,13148.0,452.0,-10068.0
597,1,13148.0,380.0,-10068.0
598,1,13144.0,348.0,-10008.0
599,1,13064.0,584.0,-9964.0
600,1,13072.0,472.0,-10016.0
601,1,13164.0,548.0,-10044.0
602,1,13140.0,528.0,-10040.0
603,1,13016.0,552.0,-10096.0
604,1,12952.0,500.0,-10136.0
605,1,12948.0,500.0,-10204.0
606,1,13056.0,392.0,-10116.0
607,1,13028.0,364.0,-10180.0
608,1,12868.0,388.0,-10180.0
609,1,12964.0,380.0,-10020.0
610,1,12956.0,440.0,-10108.0
611,1,13064.0,404.0,-10056.0
612,1,12968.0,392.0,-9944.0
613,1,13048.0,448.0,-9856.0
614,1,13232.0,356.0,-9908.0
615,1,13216.0,384.0,-9852.0
616,1,13232.0,456.0,-10080.0
617,1,13092.0,492.0,-9964.0
618,1,13052.0,484.0,-10004.0
619,1,12916.0,524.0,-10044.0
620,1,12916.0,484.0,-10076.0
621,1,13052.0,536.0,-10084.0
622,1,13020.0,584.0,-10124.0
623,1,12984.0,528.0,-10100.0
624,1,13052.0,488.0,-10036.0
625,1,12964.0,416.0,-10044.0
626,1,12972.0,504.0,-10072.0
627,1,13024.0,536.0,-10148.0
628,1,13056.0,464.0,-10092.0
629,1,13172.0,376.0,-9920.0
630,1,13184.0,348.0,-9912.0
631,1,13152.0,436.0,-9908.0
632,1,13112.0,428.0,-9864.0
633,1,13236.0,400.0,-9912.0
634,1,13084.0,492.0,-9904.0
635,1,13272.0,456.0,-9960.0
636,1,13264.0,428.0,-9824.0
637,1,13160.0,464.0,-9828.0
638,1,13144.0,356.0,-9780.0
639,1,13248.0,380.0,-9764.0
640,1,13128.0,372.0,-9876.0
641,1,13180.0,304.0,-10008.0
642,1,13304.0,368.0,-9896.0
643,1,12992.0,340.0,-9928.0
644,1,13072.0,268.0,-9928.0
645,1,13164.0,364.0,-9912.0
646,1,13156.0,324.0,-9888.0
647,1,13100.0,376.0,-9992.0
648,1,13228.0,380.0,-9760.0
649,1,13220.0,496.0,-9652.0
650,1,13296.0,472.0,-9640.0
651,1,13296.0,492.0,-9684.0
652,1,13428.0,484.0,-9600.0
653,1,13292.0,528.0,-9776.0
654,1,13356.0,508.0,-9772.0
655,1,13292.0,572.0,-9764.0
656,1,13272.0,516.0,-9604.0
657,1,13384.0,536.0,-9740.0
658,1,13304.0,532.0,-9664.0
659,1,13256.0,576.0,-9724.0
660,1,13332.0,472.0,-9704.0
661,1,13212.0,520.0,-9796.0
662,1,13316.0,516.0,-9716.0
663,1,13312.0,480.0,-9756.0
664,1,13180.0,516.0,-9864.0
665,1,13304.0,484.0,-9724.0
666,1,13292.0,460.0,-9732.0
667,1,13284.0,520.0,-9780.0
668,1,13264.0,532.0,-9756.0
669,1,13228.0,612.0,-9708.0
670,1,13224.0,616.0,-9780.0
671,1,13284.0,552.0,-9856.0
672,1,13368.0,548.0,-9652.0
673,1,13260.0,588.0,-9676.0
674,1,13304.0,584.0,-9704.0
675,1,13308.0,512.0,-9768.0
676,1,13308.0,520.0,-9768.0
677,1,13216.0,492.0,-9744.0
678,1,13184.0,484.0,-9808.0
679,1,13260.0,420.0,-9740.0
680,1,13276.0,336.0,-9796.0
681,1,13284.0,368.0,-9756.0
682,1,13148.0,376.0,-9832.0
683,1,13232.0,404.0,-9864.0
684,1,13332.0,356.0,-9656.0
685,1,13224.0,324.0,-9832.0
686,1,13200.0,260.0,-9812.0
687,1,13204.0,284.0,-9732.0
688,1,13224.0,216.0,-9816.0
689,1,13156.0,268.0,-9792.0
690,1,13176.0,324.0,-9880.0
691,1,13192.0,244.0,-9856.0
692,1,13280.0,224.0,-9732.0
693,1,13204.0,232.0,-9728.0
694,1,13132.0,184.0,-9860.0
695,1,13168.0,372.0,-9896.0
696,1,13196.0,228.0,-9968.0
697,1,13236.0,228.0,-9696.0
698,1,13040.0,204.0,-9976.0
699,1,13060.0,260.0,-9844.0
700,1,13156.0,384.0,-9840.0
701,1,13140.0,348.0,-9912.0
702,1,13200.0,392.0,-9956.0
703,1,13096.0,484.0,-9900.0
704,1,13100.0,416.0,-9980.0
705,1,13000.0,460.0,-9856.0
706,1,13024.0,352.0,-9888.0
707,1,13072.0,436.0,-9956.0
708,1,13120.0,368.0,-9948.0
709,1,13196.0,272.0,-9876.0
710,1,13092.0,340.0,-10116.0
711,1,13100.0,352.0,-9964.0
712,1,13144.0,316.0,-9936.0
713,1,13340.0,268.0,-9684.0
714,1,13240.0,252.0,-9864.0
715,1,12956.0,360.0,-9980.0
716,1,12976.0,524.0,-10120.0
717,1,13020.0,556.0,-10120.0
718,1,13036.0,416.0,-9976.0
719,1,13112.0,432.0,-9916.0
720,1,13036.0,312.0,-10108.0
721,1,13068.0,220.0,-10068.0
722,1,13156.0,252.0,-9868.0
723,1,13112.0,236.0,-9936.0
724,1,13096.0,264.0,-9804.0
725,1,13172.0,300.0,-9744.0
726,1,13168.0,364.0,-9776.0
727,1,13212.0,380.0,-9840.0
728,1,13272.0,376.0,-9836.0
729,1,13220.0,476.0,-9872.0
730,1,13144.0,400.0,-9884.0
731,1,13216.0,520.0,-9764.0
732,1,13208.0,436.0,-9848.0
733,1,13136.0,408.0,-9908.0
734,1,13096.0,504.0,-10048.0
